2024-12-09 12:16:56 [main] INFO  c.bookstore.Order.OrderApplication - Starting OrderApplication using Java 22.0.1 with PID 3416 (C:\Book-Store-Application\Order_Service\Order\target\classes started by Reddemma in C:\Book-Store-Application)
2024-12-09 12:21:07 [main] INFO  o.s.c.o.FeignClientFactoryBean - For 'BOOK' URL not provided. Will try picking an instance via load-balancing.
2024-12-09 12:21:07 [main] INFO  o.s.c.o.FeignClientFactoryBean - For 'USER' URL not provided. Will try picking an instance via load-balancing.
2024-12-09 12:21:09 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
2024-12-09 12:21:10 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-12-09 12:21:10 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2024-12-09 12:21:10 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2024-12-09 12:21:10 [main] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2024-12-09 12:21:10 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2024-12-09 12:21:10 [main] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false
2024-12-09 12:21:10 [main] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2024-12-09 12:21:10 [main] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2024-12-09 12:21:10 [main] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false
2024-12-09 12:21:10 [main] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2024-12-09 12:21:10 [main] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true
2024-12-09 12:21:10 [main] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2024-12-09 12:21:12 [main] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200
2024-12-09 12:21:12 [main] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2024-12-09 12:21:12 [main] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2024-12-09 12:21:12 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1733727072193 with initial instances count: 3
2024-12-09 12:21:12 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application CART with eureka with status UP
2024-12-09 12:21:12 [main] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1733727072365, current=UP, previous=STARTING]
2024-12-09 12:21:12 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_CART/192.168.2.248:Cart:8083: registering service...
2024-12-09 12:21:12 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_CART/192.168.2.248:Cart:8083 - registration status: 204
2024-12-09 12:21:12 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8083 (http) with context path '/'
2024-12-09 12:21:12 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8083
2024-12-09 12:21:12 [main] INFO  com.bookstore.Cart.CartApplication - Started CartApplication in 39.663 seconds (process running for 41.189)
2024-12-09 12:21:14 [RMI TCP Connection(4)-192.168.137.1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-09 12:21:14 [RMI TCP Connection(4)-192.168.137.1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-09 12:21:14 [RMI TCP Connection(4)-192.168.137.1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2024-12-09 12:21:23 [main] INFO  com.bookstore.Book.BookApplication - Starting BookApplication using Java 22.0.1 with PID 11416 (C:\Book-Store-Application\Book_Service\Book\target\classes started by Reddemma in C:\Book-Store-Application)
2024-12-09 12:21:23 [main] INFO  com.bookstore.Book.BookApplication - The following 1 profile is active: "prod"
2024-12-09 12:21:29 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-12-09 12:21:30 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 1177 ms. Found 1 JPA repository interface.
2024-12-09 12:21:32 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=67dc1a79-2d2f-32ad-955b-33a359ac0c6a
2024-12-09 12:21:32 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-12-09 12:21:32 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2024-12-09 12:21:35 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8082 (http)
2024-12-09 12:21:35 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-12-09 12:21:35 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.31]
2024-12-09 12:21:35 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-09 12:21:35 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 12147 ms
2024-12-09 12:21:38 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-12-09 12:21:42 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2024-12-09 12:21:42 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-12-09 12:21:45 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-12-09 12:21:45 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-12-09 12:21:46 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@749c0669
2024-12-09 12:21:46 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-12-09 12:21:46 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-12-09 12:21:47 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-12-09 12:21:48 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-12-09 12:21:48 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-12-09 12:21:49 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate.
2024-12-09 12:21:49 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-12-09 12:21:49 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2024-12-09 12:21:50 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2024-12-09 12:21:50 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2024-12-09 12:21:50 [main] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1733727110531 with initial instances count: 4
2024-12-09 12:21:50 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application BOOK with eureka with status UP
2024-12-09 12:21:50 [main] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1733727110531, current=UP, previous=STARTING]
2024-12-09 12:21:50 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_BOOK/192.168.2.248:Book:8082: registering service...
2024-12-09 12:21:50 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8082 (http) with context path '/'
2024-12-09 12:21:50 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8082
2024-12-09 12:21:50 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_BOOK/192.168.2.248:Book:8082 - registration status: 204
2024-12-09 12:21:50 [main] INFO  com.bookstore.Book.BookApplication - Started BookApplication in 28.138 seconds (process running for 34.836)
2024-12-09 12:23:13 [AsyncResolver-bootstrap-executor-%d] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2024-12-09 12:24:15 [http-nio-8086-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-12-09 12:24:15 [http-nio-8086-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-12-09 12:24:15 [http-nio-8086-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2024-12-09 12:24:16 [http-nio-8086-exec-1] INFO  c.b.Order.advice.LoggingAdvice - method invokedclass com.bookstore.Order.controller.OrderController: getAllOrders()arguments : ["Bearer eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJCaGF2YW5hQDI2NyIsImlhdCI6MTczMzcyNzIxNCwiZXhwIjoxNzMzNzMyNjE0fQ.xD5SgRE0Ho9kiV1AKIrgKEk_vr0WjC2a4jJRD45TSZ4"]
2024-12-09 12:24:16 [http-nio-8086-exec-1] INFO  c.b.Order.advice.LoggingAdvice - method invokedclass com.bookstore.Order.util.Utility: getAuthenticatedAdminUser()arguments : ["Bearer eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJCaGF2YW5hQDI2NyIsImlhdCI6MTczMzcyNzIxNCwiZXhwIjoxNzMzNzMyNjE0fQ.xD5SgRE0Ho9kiV1AKIrgKEk_vr0WjC2a4jJRD45TSZ4"]
2024-12-09 12:24:16 [http-nio-8086-exec-1] INFO  c.b.Order.advice.LoggingAdvice - method invokedclass jdk.proxy2.$Proxy149: getUser()arguments : ["Bearer eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJCaGF2YW5hQDI2NyIsImlhdCI6MTczMzcyNzIxNCwiZXhwIjoxNzMzNzMyNjE0fQ.xD5SgRE0Ho9kiV1AKIrgKEk_vr0WjC2a4jJRD45TSZ4"]
2024-12-09 12:24:17 [http-nio-8086-exec-1] INFO  c.b.Order.advice.LoggingAdvice - class jdk.proxy2.$Proxy149 : getUser()Response : {"userId":9,"firstName":"Bhavana","lastName":"Reddy","dob":[1990,5,15],"username":"Bhavana@267","password":"$2a$10$q5PYcM4RqD7G0/wOZ9HuQ.MB5GVF3AZ/ibPh4h2a8xbMM2o6ETnwW","emailId":"bhavana9100@gmail.com","role":"USER","address":[{"id":252,"street":"123 Elm Street","city":"kammavaripalli","state":"Andhrapradesh","zipcode":524301},{"id":253,"street":"456 Oak Avenue","city":"Nellore","state":"Andhrapradesh","zipcode":524306}]}
2024-12-09 12:24:17 [http-nio-8086-exec-1] INFO  c.b.Order.advice.LoggingAdvice - class com.bookstore.Order.util.Utility : getAuthenticatedAdminUser()Response : {"userId":9,"firstName":"Bhavana","lastName":"Reddy","dob":[1990,5,15],"username":"Bhavana@267","password":"$2a$10$q5PYcM4RqD7G0/wOZ9HuQ.MB5GVF3AZ/ibPh4h2a8xbMM2o6ETnwW","emailId":"bhavana9100@gmail.com","role":"USER","address":[{"id":252,"street":"123 Elm Street","city":"kammavaripalli","state":"Andhrapradesh","zipcode":524301},{"id":253,"street":"456 Oak Avenue","city":"Nellore","state":"Andhrapradesh","zipcode":524306}]}
2024-12-09 12:24:17 [http-nio-8086-exec-1] INFO  c.b.Order.advice.LoggingAdvice - method invokedclass com.bookstore.Order.sevice.OrderService: getAllOrders()arguments : []
2024-12-09 12:24:17 [http-nio-8086-exec-1] INFO  c.b.Order.advice.LoggingAdvice - method invokedclass jdk.proxy2.$Proxy160: findAll()arguments : []
